💆🏿	ህክምና, ሕማም ርእሲ, ማሳጅ, ምህዳእ, ምርካብ, ሰብ, ሰብ ማሳጅ ዝገብር፦ ጸሊም ቆርበት ቆርበት, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ጸሊም ቆርበት ቆርበት, ፍወሳ
💆‍♂	ህክምና, ሕማም ርእሲ, ማሳጅ, ምህዳእ, ምርካብ, ሰብኣይ, ሰብኣይ ማሳጅ ይገብር, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏻‍♂	ህክምና, ሕማም ርእሲ, ማሳጅ, ምህዳእ, ምርካብ, ሰብኣይ, ሰብኣይ ማሳጅ ይገብር፦ ፍኹስ ዝበለ ቆርበት, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍኹስ ዝበለ ቆርበት, ፍወሳ
💆🏼‍♂	ህክምና, ሕማም ርእሲ, ማሳጅ, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምህዳእ, ምርካብ, ሰብኣይ, ሰብኣይ ማሳጅ ይገብር፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏽‍♂	ህክምና, ሕማም ርእሲ, ማሳጅ, ማእከላይ ቆርበት ዘለዎ, ምህዳእ, ምርካብ, ሰብኣይ, ሰብኣይ ማሳጅ ይገብር፦ ማእከላይ ቆርበት ዘለዎ, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏾‍♂	ህክምና, ሕማም ርእሲ, ማሳጅ, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምህዳእ, ምርካብ, ሰብኣይ, ሰብኣይ ማሳጅ ይገብር፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏿‍♂	ህክምና, ሕማም ርእሲ, ማሳጅ, ምህዳእ, ምርካብ, ሰብኣይ, ሰብኣይ ማሳጅ ይገብር፦ ጸሊም ቆርበት ቆርበት, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ጸሊም ቆርበት ቆርበት, ፍወሳ
💆‍♀	ሕማም ርእሲ, ሕክምና, ማሳጅ, ምህዳእ, ምርካብ, ሰበይቲ, ሰበይቲ ማሳጅ ክትገብር ከላ, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏻‍♀	ሕማም ርእሲ, ሕክምና, ማሳጅ, ምህዳእ, ምርካብ, ሰበይቲ, ሰበይቲ ማሳጅ ክትገብር ከላ፦ ፍኹስ ዝበለ ቆርበት, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍኹስ ዝበለ ቆርበት, ፍወሳ
💆🏼‍♀	ሕማም ርእሲ, ሕክምና, ማሳጅ, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምህዳእ, ምርካብ, ሰበይቲ, ሰበይቲ ማሳጅ ክትገብር ከላ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏽‍♀	ሕማም ርእሲ, ሕክምና, ማሳጅ, ማእከላይ ቆርበት ዘለዎ, ምህዳእ, ምርካብ, ሰበይቲ, ሰበይቲ ማሳጅ ክትገብር ከላ፦ ማእከላይ ቆርበት ዘለዎ, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏾‍♀	ሕማም ርእሲ, ሕክምና, ማሳጅ, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምህዳእ, ምርካብ, ሰበይቲ, ሰበይቲ ማሳጅ ክትገብር ከላ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ፍወሳ
💆🏿‍♀	ሕማም ርእሲ, ሕክምና, ማሳጅ, ምህዳእ, ምርካብ, ሰበይቲ, ሰበይቲ ማሳጅ ክትገብር ከላ፦ ጸሊም ቆርበት ቆርበት, ሳሎን, ስፓ, ተዛነዩ, ወጥሪ, ዘዛንይ, ገጽ, ጸሊም ቆርበት ቆርበት, ፍወሳ
💇	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰብ, ሰብ ጸጉሪ ርእሲ ምቑራጽ, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏻	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰብ, ሰብ ጸጉሪ ርእሲ ምቑራጽ፦ ፍኹስ ዝበለ ቆርበት, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፍኹስ ዝበለ ቆርበት, ፓርላማ
💇🏼	መርዓዊ, መቑረጺታት, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምቑራጽ ጸጉሪ, ሰብ, ሰብ ጸጉሪ ርእሲ ምቑራጽ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏽	መርዓዊ, መቑረጺታት, ማእከላይ ቆርበት ዘለዎ, ምቑራጽ ጸጉሪ, ሰብ, ሰብ ጸጉሪ ርእሲ ምቑራጽ፦ ማእከላይ ቆርበት ዘለዎ, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏾	መርዓዊ, መቑረጺታት, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምቑራጽ ጸጉሪ, ሰብ, ሰብ ጸጉሪ ርእሲ ምቑራጽ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏿	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰብ, ሰብ ጸጉሪ ርእሲ ምቑራጽ፦ ጸሊም ቆርበት ቆርበት, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸሊም ቆርበት ቆርበት, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇‍♂	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰብ, ሰብኣይ, ሰብኣይ ጸጉሪ ምቑራጽ, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏻‍♂	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰብ, ሰብኣይ, ሰብኣይ ጸጉሪ ምቑራጽ፦ ፍኹስ ዝበለ ቆርበት, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፍኹስ ዝበለ ቆርበት, ፓርላማ
💇🏼‍♂	መርዓዊ, መቑረጺታት, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምቑራጽ ጸጉሪ, ሰብ, ሰብኣይ, ሰብኣይ ጸጉሪ ምቑራጽ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏽‍♂	መርዓዊ, መቑረጺታት, ማእከላይ ቆርበት ዘለዎ, ምቑራጽ ጸጉሪ, ሰብ, ሰብኣይ, ሰብኣይ ጸጉሪ ምቑራጽ፦ ማእከላይ ቆርበት ዘለዎ, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏾‍♂	መርዓዊ, መቑረጺታት, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምቑራጽ ጸጉሪ, ሰብ, ሰብኣይ, ሰብኣይ ጸጉሪ ምቑራጽ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏿‍♂	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰብ, ሰብኣይ, ሰብኣይ ጸጉሪ ምቑራጽ፦ ጸሊም ቆርበት ቆርበት, ስነ-መመላኽዒ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ኣገባብ, ጸሊም ቆርበት ቆርበት, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇‍♀	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰበይቲ, ሰብ, ስነ-መመላኽዒ, ቅዲ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ጓል ኣንስተይቲ ጸጉራ ትቑረጽ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏻‍♀	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰበይቲ, ሰብ, ስነ-መመላኽዒ, ቅዲ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ጓል ኣንስተይቲ ጸጉራ ትቑረጽ፦ ፍኹስ ዝበለ ቆርበት, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፍኹስ ዝበለ ቆርበት, ፓርላማ
💇🏼‍♀	መርዓዊ, መቑረጺታት, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምቑራጽ ጸጉሪ, ሰበይቲ, ሰብ, ስነ-መመላኽዒ, ቅዲ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ጓል ኣንስተይቲ ጸጉራ ትቑረጽ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏽‍♀	መርዓዊ, መቑረጺታት, ማእከላይ ቆርበት ዘለዎ, ምቑራጽ ጸጉሪ, ሰበይቲ, ሰብ, ስነ-መመላኽዒ, ቅዲ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ጓል ኣንስተይቲ ጸጉራ ትቑረጽ፦ ማእከላይ ቆርበት ዘለዎ, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏾‍♀	መርዓዊ, መቑረጺታት, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምቑራጽ ጸጉሪ, ሰበይቲ, ሰብ, ስነ-መመላኽዒ, ቅዲ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ጓል ኣንስተይቲ ጸጉራ ትቑረጽ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
💇🏿‍♀	መርዓዊ, መቑረጺታት, ምቑራጽ ጸጉሪ, ሰበይቲ, ሰብ, ስነ-መመላኽዒ, ቅዲ, ቆሪጽካ, ቆሪጽካ ምቑራጽ, ጓል ኣንስተይቲ ጸጉራ ትቑረጽ፦ ጸሊም ቆርበት ቆርበት, ጸሊም ቆርበት ቆርበት, ጸጉሪ, ጸጉሪ ርእሲ, ጽባቐ, ፓርላማ
🚶	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏻	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ፦ ፍኹስ ዝበለ ቆርበት, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ, ፍኹስ ዝበለ ቆርበት
🚶🏼	hike, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏽	hike, ማእከላይ ቆርበት ዘለዎ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ፦ ማእከላይ ቆርበት ዘለዎ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏾	hike, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏿	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ፦ ጸሊም ቆርበት ቆርበት, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ, ጸሊም ቆርበት ቆርበት
🚶‍♂	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏻‍♂	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ፦ ፍኹስ ዝበለ ቆርበት, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ, ፍኹስ ዝበለ ቆርበት
🚶🏼‍♂	ሃይክ, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏽‍♂	ሃይክ, ማእከላይ ቆርበት ዘለዎ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ፦ ማእከላይ ቆርበት ዘለዎ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏾‍♂	ሃይክ, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏿‍♂	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ፦ ጸሊም ቆርበት ቆርበት, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ, ጸሊም ቆርበት ቆርበት
🚶‍♀	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏻‍♀	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት፦ ፍኹስ ዝበለ ቆርበት, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ, ፍኹስ ዝበለ ቆርበት
🚶🏼‍♀	ሃይክ, ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏽‍♀	ሃይክ, ማእከላይ ቆርበት ዘለዎ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት፦ ማእከላይ ቆርበት ዘለዎ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏾‍♀	ሃይክ, ማእከላይ-ጸሊም ቆርበት ቆርበት, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏿‍♀	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት፦ ጸሊም ቆርበት ቆርበት, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ, ጸሊም ቆርበት ቆርበት
🚶‍➡	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏻‍➡	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏼‍➡	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏽‍➡	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏾‍➡	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶🏿‍➡	hike, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብ, ሰብ እናተጓዕዘ ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብል, እግረኛ
🚶‍♀‍➡	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏻‍♀‍➡	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏼‍♀‍➡	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏽‍♀‍➡	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏾‍♀‍➡	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶🏿‍♀‍➡	ሃይክ, ምዝዋር, ምጉዓዝ, ሰበይቲ, ሰበይቲ እናተጓዕዘት ናብ የማን ዝዘረ, ሰብኣይ, ስጉምቲ, ብእግሪ ምኻድ, ብእግሪ ምጉዓዝ, ናህሪ, አምብል, እግረኛ
🚶‍♂‍➡	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ ናብ የማን ዝዘረ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏻‍♂‍➡	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ ናብ የማን ዝዘረ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏼‍♂‍➡	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ ናብ የማን ዝዘረ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏽‍♂‍➡	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ ናብ የማን ዝዘረ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏾‍♂‍➡	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ ናብ የማን ዝዘረ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🚶🏿‍♂‍➡	ሃይክ, ምኻድ, ምዝዋር, ምጉዓዝ, ሰብኣይ, ሰብኣይ እናተጓዕዘ ናብ የማን ዝዘረ, ስጉምቲ, ብእግሪ ምኻድ, ናህሪ, አምብለ, እግረኛ
🧍	ሰብ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ሰብ
🧍🏻	ሰብ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ሰብ፦ ፍኹስ ዝበለ ቆርበት, ፍኹስ ዝበለ ቆርበት
🧍🏼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ሰብ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ
🧍🏽	ማእከላይ ቆርበት ዘለዎ, ሰብ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ሰብ፦ ማእከላይ ቆርበት ዘለዎ
🧍🏾	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ሰብ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት
🧍🏿	ሰብ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ሰብ፦ ጸሊም ቆርበት ቆርበት, ጸሊም ቆርበት ቆርበት
🧍‍♂	ሰብአይ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ስብአይ
🧍🏻‍♂	ሰብአይ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ስብአይ፦ ፍኹስ ዝበለ ቆርበት, ፍኹስ ዝበለ ቆርበት
🧍🏼‍♂	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብአይ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ስብአይ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ
🧍🏽‍♂	ማእከላይ ቆርበት ዘለዎ, ሰብአይ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ስብአይ፦ ማእከላይ ቆርበት ዘለዎ
🧍🏾‍♂	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብአይ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ስብአይ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት
🧍🏿‍♂	ሰብአይ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለ ስብአይ፦ ጸሊም ቆርበት ቆርበት, ጸሊም ቆርበት ቆርበት
🧍‍♀	ሰበይቲ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለት ሰበይቲ
🧍🏻‍♀	ሰበይቲ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለት ሰበይቲ፦ ፍኹስ ዝበለ ቆርበት, ፍኹስ ዝበለ ቆርበት
🧍🏼‍♀	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰበይቲ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለት ሰበይቲ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ
🧍🏽‍♀	ማእከላይ ቆርበት ዘለዎ, ሰበይቲ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለት ሰበይቲ፦ ማእከላይ ቆርበት ዘለዎ
🧍🏾‍♀	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰበይቲ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለት ሰበይቲ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት
🧍🏿‍♀	ሰበይቲ, ደው ምባል, ደው ኢሉ, ጠጠው ዝበለት ሰበይቲ፦ ጸሊም ቆርበት ቆርበት, ጸሊም ቆርበት ቆርበት
🧎	ሰብ, ሰብ ተንበርኪኹ, ብርኪ, ተንበርኪኹ
🧎🏻	ሰብ, ሰብ ተንበርኪኹ፦ ፍኹስ ዝበለ ቆርበት, ብርኪ, ተንበርኪኹ, ፍኹስ ዝበለ ቆርበት
🧎🏼	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብ, ሰብ ተንበርኪኹ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ብርኪ, ተንበርኪኹ
🧎🏽	ማእከላይ ቆርበት ዘለዎ, ሰብ, ሰብ ተንበርኪኹ፦ ማእከላይ ቆርበት ዘለዎ, ብርኪ, ተንበርኪኹ
🧎🏾	ማእከላይ-ጸሊም ቆርበት ቆርበት, ሰብ, ሰብ ተንበርኪኹ፦ ማእከላይ-ጸሊም ቆርበት ቆርበት, ብርኪ, ተንበርኪኹ
🧎🏿	ሰብ, ሰብ ተንበርኪኹ፦ ጸሊም ቆርበት ቆርበት, ብርኪ, ተንበርኪኹ, ጸሊም ቆርበት ቆርበት
🧎‍♂	ሰብኣይ, ሰብኣይ ተንበርኪኹ, ብርኪ, ተንበርኪኹ
🧎🏻‍♂	ሰብኣይ, ሰብኣይ ተንበርኪኹ፦ ፍኹስ ዝበለ ቆርበት, ብርኪ, ተንበርኪኹ, ፍኹስ ዝበለ ቆርበት
🧎🏼‍♂	ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ሰብኣይ, ሰብኣይ ተንበርኪኹ፦ ማእከላይ-ፈኲስ ቆርበት ዘለዎ, ብርኪ, ተንበርኪኹ
🧎🏽‍♂	ማእከላይ ቆርበት ዘለዎ, ሰብኣይ, ሰብኣይ ተንበርኪኹ፦ ማእከላይ ቆርበት ዘለዎ, ብርኪ, ተንበርኪኹ
